Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
21.229166,14.20569,56.0,7.0,21.229166666666668,23.142857,16.210772,62.0,7.0,23.142857142857142,16.75606346130371,226941,19.420367002487183,,89
23.348837,16.603283,63.0,8.0,23.348837209302324,25.322916,17.206766,65.0,7.0,25.322916666666668,17.21903419494629,229372,19.62225604057312,,90
26.394737,17.31373,61.0,10.0,26.394736842105264,22.792454,14.747381,60.0,7.0,22.79245283018868,15.79399585723877,231788,19.823110103607178,,91
26.282051,14.565412,69.0,8.0,26.28205128205128,27.05618,15.556608,59.0,7.0,27.0561797752809,16.842931747436523,234196,20.038074016571045,,92
27.972221,15.525044,64.0,10.0,27.97222222222222,27.735632,15.487081,58.0,6.0,27.735632183908045,17.520851135253906,236609,20.235017776489258,,93
28.5,14.1450815,57.0,11.0,28.5,29.390244,16.304089,63.0,8.0,29.390243902439025,18.19228744506836,239019,20.43462586402893,,94
35.24138,14.397449,61.0,13.0,35.241379310344826,27.988373,14.072481,60.0,8.0,27.988372093023255,16.83412742614746,241426,20.63145685195923,,95
28.685715,13.498723,59.0,11.0,28.685714285714287,29.0,16.28215,71.0,10.0,29.0,18.217714309692383,243833,20.831067085266113,,96
34.689655,14.364956,62.0,11.0,34.689655172413794,30.08642,14.236276,76.0,10.0,30.08641975308642,17.725933074951172,246270,21.03311800956726,,97
27.777779,12.062593,59.0,12.0,27.77777777777778,28.244186,13.763735,62.0,9.0,28.24418604651163,16.598464965820312,248699,21.231153964996338,,98
30.5,12.185454,52.0,15.0,30.5,33.680557,14.300181,70.0,11.0,33.68055555555556,19.160812377929688,251124,21.431648015975952,,99
