Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-134.47942,79.37507,-30.477188,-246.21826,693.5,-64.98944,148.2894,134.75815,-220.18314,682.6666666666666,-9.204597473144531,1989.282470703125,211995,164.44298195838928,,96
33.049526,97.72964,169.03253,-56.345013,702.0,89.19804,137.53047,187.39395,-105.29633,774.6666666666666,10.035905838012695,956.5152587890625,214319,167.23076105117798,,97
133.06157,47.872383,196.57877,81.00958,852.3333333333334,89.717354,90.12235,168.20927,-36.49022,839.6666666666666,8.92447280883789,810.848876953125,216838,171.54832911491394,,98
30.522837,103.04648,176.0621,-48.69717,781.0,130.49765,80.995964,217.99915,22.730225,908.0,12.307549476623535,797.4949340820312,219562,174.97813415527344,,99
81.79756,76.860115,156.26083,-47.04759,708.5,30.406448,147.63704,168.09714,-174.36533,877.0,0.1959903985261917,1295.4864501953125,222193,178.9877462387085,,100
43.333733,106.81453,161.83423,-66.00061,628.25,126.06089,52.89546,183.88763,56.05074,667.6666666666666,10.960184097290039,1072.2042236328125,224196,182.35324120521545,,101
125.499306,23.287169,156.8003,100.981766,700.0,88.880135,34.14351,138.36217,53.003136,655.5,3.5499701499938965,813.824951171875,226818,185.36713194847107,,102
29.159134,127.420944,191.47743,-107.01485,580.75,-65.44532,101.79175,93.97286,-160.9182,636.0,-15.456911087036133,1409.1685791015625,229362,188.0552840232849,,103
96.15145,46.167046,132.09473,30.97647,734.0,44.83093,70.89389,160.08185,-53.006123,525.8,1.4336994886398315,860.0506591796875,231991,190.9850311279297,,104
42.880943,90.12904,151.39034,-86.62918,541.0,64.51097,133.68623,227.73523,-96.19462,515.0,-1.442592978477478,1582.224365234375,234566,193.66452717781067,,105
-28.350224,97.06495,206.40591,-95.64246,295.2857142857143,11.587232,67.4562,82.6045,-79.08406,702.0,-2.900838851928711,906.2994384765625,236672,195.61777901649475,,106
53.68475,128.48027,290.195,-122.180244,291.42857142857144,7.420003,135.23962,209.801,-144.53958,506.2,-4.517576694488525,1604.8101806640625,239203,197.69729614257812,,107
98.28938,104.88418,226.6871,-65.67207,648.75,2.9641826,107.355385,154.21169,-140.22427,340.8333333333333,-1.8535881042480469,1803.9775390625,241248,199.98688912391663,,108
12.150715,79.84018,160.02261,-64.83657,278.1111111111111,-37.41549,79.59653,94.522896,-101.87396,504.75,-12.058347702026367,1414.5330810546875,243267,202.19589114189148,,109
98.69705,25.619884,124.31693,73.07716,1000.0,89.72627,99.165184,230.7475,-30.469772,491.8,5.885013580322266,1312.7587890625,245726,204.8591501712799,,110
38.975143,105.11794,189.0984,-76.10901,506.0,107.29665,105.16356,170.95691,-102.58957,479.2,9.996709823608398,1756.691162109375,248122,207.21165919303894,,111
78.88922,86.20695,162.1496,-66.468765,471.6,8.230881,66.73526,135.21147,-72.14804,399.6666666666667,-5.070681571960449,1421.4698486328125,250520,209.68676209449768,,112
2.172864,5.0985136,7.2713776,-2.9256496,1000.0,22.928732,5.4836965,27.612045,15.233913,699.3333333333334,-1.5919514894485474,532.0177612304688,252618,212.448637008667,,113
12.852494,71.47941,149.0002,-80.38748,256.875,111.8146,152.13815,275.86252,-79.06365,431.2,8.249237060546875,2065.124267578125,254774,214.011794090271,,114
89.07974,99.05936,227.0047,-49.663467,364.3333333333333,67.101364,17.285719,84.387085,49.815647,1000.0,2.3091421127319336,274.7022705078125,256774,216.3601050376892,,115
-71.90595,8.232167,-60.057068,-79.92578,513.75,44.843723,86.57911,149.54126,-95.14946,335.42857142857144,-1.7222654819488525,2246.439208984375,259122,218.1847460269928,,116
26.120508,81.8817,150.47717,-97.01216,565.6,48.79506,96.427246,197.81976,-65.76282,564.0,-3.816343069076538,963.079345703125,261378,221.84678316116333,,117
70.54848,18.895966,89.44444,51.65251,1000.0,48.235832,51.74113,114.96859,-14.978821,549.25,-2.5668063163757324,1005.9481201171875,263575,225.54067420959473,,118
82.91233,98.115204,212.14975,-25.446022,766.0,146.28699,71.75342,225.14009,51.54795,742.6666666666666,4.030033588409424,845.3268432617188,265803,228.6366832256317,,119
90.97854,150.87262,261.1714,-88.7015,506.5,189.08536,13.713976,212.32072,177.43266,592.75,10.948673248291016,1007.158447265625,268174,230.9191391468048,,120
70.80275,123.68494,229.07278,-61.103592,404.8,30.83901,89.05423,141.92583,-76.09286,728.6666666666666,-5.622549057006836,1077.832763671875,270360,233.59366416931152,,121
83.06701,131.85031,222.74106,-93.75192,683.3333333333334,122.03601,115.03277,206.08496,-73.46811,511.75,5.712922096252441,1246.10546875,272407,235.8616280555725,,122
28.62243,38.475918,91.917435,-19.35456,555.4,146.19597,64.90281,222.81161,64.11493,725.3333333333334,-0.5131024718284607,708.0775756835938,274583,239.2181272506714,,123
146.55789,98.87833,221.48254,-23.007923,566.75,43.087646,73.88611,142.78497,-33.854706,680.6666666666666,-11.698110580444336,1115.0006103515625,276625,241.50655913352966,,124
91.43345,75.94924,193.73892,11.9500885,894.0,109.00858,130.31172,284.13245,-40.58235,467.0,-0.061769984662532806,1590.74951171875,278960,244.26449704170227,,125
84.78059,99.498245,188.60303,-49.383457,693.3333333333334,62.198166,60.139942,148.28381,-7.657463,571.25,-5.851395130157471,1088.8577880859375,281245,247.29153513908386,,126
110.372894,108.85234,226.00806,-35.448265,676.6666666666666,-35.31456,30.104658,-0.9049225,-83.71771,530.0,-21.77113151550293,1502.160400390625,283365,249.85449194908142,,127
-0.22240956,126.65867,122.31007,-174.63887,981.6666666666666,85.53198,4.309944,89.84193,81.22204,1000.0,-6.049883842468262,597.6458740234375,285365,253.30964994430542,,128
94.06916,114.58811,178.14615,-67.94412,814.3333333333334,87.023895,64.47603,174.33086,20.59195,740.3333333333334,-1.4335901737213135,1034.4423828125,287586,257.4715919494629,,129
32.92531,5.4735966,38.398903,27.45171,1000.0,62.251923,109.89302,188.37039,-79.45406,849.3333333333334,-1.801816463470459,830.0010986328125,290134,260.52594804763794,,130
89.57818,84.99614,184.0287,-22.035278,856.3333333333334,38.396954,2.8480072,41.24496,35.548946,1000.0,-5.8263983726501465,328.9131164550781,292134,264.9174871444702,,131
191.99763,88.356636,255.76715,67.05146,802.3333333333334,81.233955,46.190903,127.42486,35.043053,1000.0,3.0042452812194824,521.5057983398438,294134,268.34645891189575,,132
