Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-76.621735,40.496014,-35.697334,-131.77956,1000.0,-47.313007,35.530106,8.397068,-91.45371,1000.0,3.2549045085906982,17.461999893188477,290000,75.19378781318665,,57
-63.30727,17.85884,-38.65223,-80.37863,1000.0,-113.90613,80.26303,-13.364239,-251.87698,1000.0,-7.385646820068359,22.713529586791992,295000,75.82005476951599,,58
-42.823074,32.89489,-9.087553,-87.43154,1000.0,-89.106155,44.468678,-16.252434,-137.80827,1000.0,1.1377441883087158,18.087125778198242,300000,76.44269704818726,,59
-38.4788,35.600517,6.0651693,-81.07248,1000.0,-42.54557,25.740065,2.79878,-70.51968,1000.0,5.372976779937744,16.265430450439453,305000,77.07588362693787,,60
-24.292227,15.758762,-6.993469,-45.110115,1000.0,-91.51727,44.0208,-31.840595,-146.38087,1000.0,-4.4695634841918945,15.541204452514648,310000,84.09261083602905,,61
-59.53448,39.614044,-8.157305,-104.567276,1000.0,-120.72156,57.340843,-41.126953,-218.21901,1000.0,-3.9809467792510986,16.015966415405273,315000,84.71725583076477,,62
-26.64358,86.61162,45.456562,-148.44641,1000.0,-124.97026,47.3416,-51.890953,-179.95183,1000.0,1.6280832290649414,16.43341636657715,320000,85.33924984931946,,63
8.331474,27.374084,29.054897,-30.34835,1000.0,-58.994465,28.851725,-21.80902,-102.23604,1000.0,5.711448669433594,14.97546100616455,325000,85.96688079833984,,64
50.31006,41.283916,89.32215,-6.8135967,1000.0,0.850293,86.76315,106.46364,-98.20741,1000.0,2.3752315044403076,18.123258590698242,330000,86.59157586097717,,65
13.300546,61.34217,94.34333,-54.022774,1000.0,29.422949,44.928715,88.3834,-41.41279,1000.0,-2.1005804538726807,16.11238670349121,335000,87.21612977981567,,66
131.38158,40.762486,163.92041,73.90186,1000.0,17.872692,42.81271,59.736324,-61.350334,1000.0,-0.7048347592353821,16.637039184570312,340000,87.83932375907898,,67
